GEO_ID,NAME,B25004_001E,B25004_001M,B25004_002E,B25004_002M,B25004_003E,B25004_003M,B25004_004E,B25004_004M,B25004_005E,B25004_005M,B25004_006E,B25004_006M,B25004_007E,B25004_007M,B25004_008E,B25004_008M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!For rent,Margin of Error!!Total!!For rent,"Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied",Estimate!!Total!!For sale only,Margin of Error!!Total!!For sale only,"Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use",Estimate!!Total!!For migrant workers,Margin of Error!!Total!!For migrant workers,Estimate!!Total!!Other vacant,Margin of Error!!Total!!Other vacant
1400000US36005021700,"Census Tract 217, Bronx County, New York",187,82,48,51,0,17,0,17,0,17,8,12,0,17,131,79
1400000US36005021800,"Census Tract 218, Bronx County, New York",142,98,28,48,21,36,0,17,0,17,0,17,0,17,93,81
1400000US36005021900,"Census Tract 219, Bronx County, New York",54,35,48,34,0,12,0,12,0,12,0,12,0,12,6,9
1400000US36005022000,"Census Tract 220, Bronx County, New York",44,33,4,6,0,12,0,12,0,12,0,12,0,12,40,32
1400000US36005022101,"Census Tract 221.01, Bronx County, New York",33,52,33,52,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005022102,"Census Tract 221.02, Bronx County, New York",57,44,41,35,0,17,0,17,0,17,0,17,16,27,0,17
1400000US36005022200,"Census Tract 222, Bronx County, New York",53,33,30,25,0,12,0,12,0,12,0,12,0,12,23,21
1400000US36005022300,"Census Tract 223, Bronx County, New York",39,48,19,32,0,17,0,17,0,17,0,17,0,17,20,34
1400000US36005022401,"Census Tract 224.01, Bronx County, New York",51,39,34,37,0,12,0,12,0,12,0,12,0,12,17,25
1400000US36005022403,"Census Tract 224.03, Bronx County, New York",20,32,20,32,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005022404,"Census Tract 224.04, Bronx County, New York",16,26,16,26,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005022500,"Census Tract 225, Bronx County, New York",67,63,67,63,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36005022701,"Census Tract 227.01, Bronx County, New York",42,39,18,28,11,20,0,17,0,17,0,17,0,17,13,20
1400000US36005022702,"Census Tract 227.02, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005022703,"Census Tract 227.03, Bronx County, New York",12,19,0,12,0,12,0,12,0,12,0,12,0,12,12,19
1400000US36005022800,"Census Tract 228, Bronx County, New York",148,113,32,51,0,17,0,17,0,17,0,17,0,17,116,103
1400000US36005022901,"Census Tract 229.01, Bronx County, New York",87,57,26,41,0,17,15,25,0,17,0,17,0,17,46,33
1400000US36005022902,"Census Tract 229.02, Bronx County, New York",54,50,31,37,23,33,0,12,0,12,0,12,0,12,0,12
1400000US36005023000,"Census Tract 230, Bronx County, New York",81,56,29,34,19,23,17,27,0,12,0,12,0,12,16,26
1400000US36005023100,"Census Tract 231, Bronx County, New York",7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005023200,"Census Tract 232, Bronx County, New York",83,45,52,36,0,12,10,17,11,17,0,12,0,12,10,11
1400000US36005023301,"Census Tract 233.01, Bronx County, New York",82,56,55,46,13,22,0,12,0,12,0,12,0,12,14,22
1400000US36005023302,"Census Tract 233.02, Bronx County, New York",35,33,25,28,0,12,0,12,0,12,0,12,0,12,10,16
1400000US36005023501,"Census Tract 235.01, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005023502,"Census Tract 235.02, Bronx County, New York",72,45,44,41,0,12,0,12,0,12,14,22,0,12,14,22
1400000US36005023600,"Census Tract 236, Bronx County, New York",17,21,11,18,0,12,0,12,0,12,6,10,0,12,0,12
1400000US36005023702,"Census Tract 237.02, Bronx County, New York",29,24,29,24,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005023703,"Census Tract 237.03, Bronx County, New York",46,48,0,17,0,17,0,17,0,17,0,17,0,17,46,48
1400000US36005023704,"Census Tract 237.04, Bronx County, New York",61,54,41,46,0,12,0,12,0,12,0,12,0,12,20,31
1400000US36005023800,"Census Tract 238, Bronx County, New York",113,53,24,27,0,12,26,28,0,12,22,26,0,12,41,29
1400000US36005023900,"Census Tract 239, Bronx County, New York",162,94,102,76,0,17,0,17,0,17,0,17,0,17,60,64
1400000US36005024000,"Census Tract 240, Bronx County, New York",138,70,13,20,0,12,27,31,0,12,0,12,0,12,98,57
1400000US36005024100,"Census Tract 241, Bronx County, New York",161,77,32,37,0,17,0,17,29,33,0,17,20,32,80,57
1400000US36005024300,"Census Tract 243, Bronx County, New York",64,50,46,47,0,17,0,17,0,17,0,17,0,17,18,30
1400000US36005024400,"Census Tract 244, Bronx County, New York",60,38,9,14,0,12,0,12,9,15,0,12,0,12,42,31
1400000US36005024501,"Census Tract 245.01, Bronx County, New York",90,60,8,13,0,17,0,17,0,17,0,17,0,17,82,58
1400000US36005024502,"Census Tract 245.02, Bronx County, New York",30,35,15,24,0,12,0,12,0,12,0,12,0,12,15,24
1400000US36005024600,"Census Tract 246, Bronx County, New York",43,37,14,22,0,12,0,12,0,12,0,12,0,12,29,32
1400000US36005024700,"Census Tract 247, Bronx County, New York",15,25,0,12,0,12,0,12,0,12,0,12,0,12,15,25
1400000US36005024800,"Census Tract 248, Bronx County, New York",89,56,24,37,0,12,0,12,0,12,0,12,0,12,65,58
1400000US36005024900,"Census Tract 249, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005025000,"Census Tract 250, Bronx County, New York",42,51,13,21,0,12,0,12,0,12,29,45,0,12,0,12
1400000US36005025100,"Census Tract 251, Bronx County, New York",100,100,58,82,0,17,42,72,0,17,0,17,0,17,0,17
1400000US36005025200,"Census Tract 252, Bronx County, New York",91,49,0,12,13,21,13,21,26,30,9,9,0,12,30,28
1400000US36005025300,"Census Tract 253, Bronx County, New York",68,50,0,17,0,17,0,17,0,17,0,17,0,17,68,50
1400000US36005025400,"Census Tract 254, Bronx County, New York",59,39,0,12,13,20,0,12,0,12,12,20,0,12,34,30
1400000US36005025500,"Census Tract 255, Bronx County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36005025600,"Census Tract 256, Bronx County, New York",71,46,16,27,0,12,0,12,0,12,0,12,0,12,55,42
1400000US36005025700,"Census Tract 257, Bronx County, New York",30,31,30,31,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005026100,"Census Tract 261, Bronx County, New York",55,33,0,12,0,12,11,18,0,12,0,12,0,12,44,28
1400000US36005026300,"Census Tract 263, Bronx County, New York",87,85,31,50,0,17,0,17,0,17,0,17,0,17,56,68
1400000US36005026400,"Census Tract 264, Bronx County, New York",216,136,0,17,33,57,34,57,0,17,44,68,0,17,105,99
1400000US36005026500,"Census Tract 265, Bronx County, New York",109,80,96,79,0,17,0,17,0,17,0,17,0,17,13,21
1400000US36005026601,"Census Tract 266.01, Bronx County, New York",35,40,35,40,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005026602,"Census Tract 266.02, Bronx County, New York",188,119,76,78,63,71,0,17,36,58,13,20,0,17,0,17
1400000US36005026701,"Census Tract 267.01, Bronx County, New York",83,57,18,29,0,12,0,12,0,12,0,12,0,12,65,50
1400000US36005026702,"Census Tract 267.02, Bronx County, New York",36,56,36,56,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36005026900,"Census Tract 269, Bronx County, New York",142,73,86,63,0,12,0,12,56,49,0,12,0,12,0,12
1400000US36005027300,"Census Tract 273, Bronx County, New York",164,105,26,42,0,17,0,17,0,17,0,17,0,17,138,98
1400000US36005027401,"Census Tract 274.01, Bronx County, New York",111,83,25,40,0,12,0,12,0,12,0,12,0,12,86,74
1400000US36005027402,"Census Tract 274.02, Bronx County, New York",26,44,0,12,0,12,0,12,0,12,0,12,0,12,26,44
1400000US36005027600,"Census Tract 276, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005027700,"Census Tract 277, Bronx County, New York",106,70,0,12,27,42,0,12,0,12,19,31,0,12,60,58
1400000US36005027900,"Census Tract 279, Bronx County, New York",214,111,111,82,0,17,0,17,0,17,44,54,0,17,59,68
1400000US36005028100,"Census Tract 281, Bronx County, New York",54,52,0,12,0,12,0,12,24,38,0,12,0,12,30,37
1400000US36005028300,"Census Tract 283, Bronx County, New York",42,47,42,47,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005028400,"Census Tract 284, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005028500,"Census Tract 285, Bronx County, New York",63,49,15,25,0,12,0,12,0,12,0,12,0,12,48,43
1400000US36005028600,"Census Tract 286, Bronx County, New York",12,20,0,12,0,12,0,12,0,12,0,12,0,12,12,20
1400000US36005028700,"Census Tract 287, Bronx County, New York",23,36,0,12,0,12,0,12,23,36,0,12,0,12,0,12
1400000US36005028800,"Census Tract 288, Bronx County, New York",75,57,26,31,0,12,0,12,0,12,0,12,0,12,49,48
1400000US36005028900,"Census Tract 289, Bronx County, New York",77,56,54,51,0,12,0,12,0,12,0,12,0,12,23,36
1400000US36005029301,"Census Tract 293.01, Bronx County, New York",58,42,0,12,0,12,0,12,16,26,12,12,0,12,30,32
1400000US36005029302,"Census Tract 293.02, Bronx County, New York",17,27,0,17,0,17,0,17,0,17,17,27,0,17,0,17
1400000US36005029500,"Census Tract 295, Bronx County, New York",106,87,35,55,0,12,71,74,0,12,0,12,0,12,0,12
1400000US36005029600,"Census Tract 296, Bronx County, New York",40,35,27,29,0,12,0,12,0,12,0,12,0,12,13,22
1400000US36005029700,"Census Tract 297, Bronx County, New York",98,70,0,12,0,12,26,42,31,46,8,13,0,12,33,42
1400000US36005030000,"Census Tract 300, Bronx County, New York",137,100,0,17,74,86,0,17,0,17,0,17,0,17,63,73
1400000US36005030100,"Census Tract 301, Bronx County, New York",32,35,0,12,0,12,0,12,32,35,0,12,0,12,0,12
1400000US36005030200,"Census Tract 302, Bronx County, New York",66,97,0,17,0,17,66,97,0,17,0,17,0,17,0,17
1400000US36005030701,"Census Tract 307.01, Bronx County, New York",260,151,44,71,84,94,15,24,87,97,30,35,0,17,0,17
1400000US36005030900,"Census Tract 309, Bronx County, New York",89,71,24,34,0,12,0,12,0,12,27,43,0,12,38,49
1400000US36005031000,"Census Tract 310, Bronx County, New York",18,30,0,12,0,12,0,12,18,30,0,12,0,12,0,12
1400000US36005031200,"Census Tract 312, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005031400,"Census Tract 314, Bronx County, New York",26,23,4,7,0,12,11,17,11,18,0,12,0,12,0,12
1400000US36005031600,"Census Tract 316, Bronx County, New York",41,28,0,12,0,12,0,12,0,12,16,19,0,12,25,28
1400000US36005031800,"Census Tract 318, Bronx County, New York",63,52,20,30,22,35,0,12,0,12,0,12,0,12,21,33
1400000US36005031900,"Census Tract 319, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005032300,"Census Tract 323, Bronx County, New York",359,171,41,65,0,12,49,79,144,132,0,12,0,12,125,100
1400000US36005032400,"Census Tract 324, Bronx County, New York",48,51,0,12,26,40,0,12,0,12,0,12,0,12,22,35
1400000US36005032600,"Census Tract 326, Bronx County, New York",61,45,0,12,0,12,0,12,0,12,0,12,0,12,61,45
1400000US36005032800,"Census Tract 328, Bronx County, New York",53,51,0,12,17,30,18,29,0,12,0,12,0,12,18,30
1400000US36005033000,"Census Tract 330, Bronx County, New York",109,92,73,77,0,17,0,17,0,17,0,17,0,17,36,57
1400000US36005033201,"Census Tract 332.01, Bronx County, New York",131,72,19,31,0,17,30,27,20,31,10,15,0,17,52,51
1400000US36005033202,"Census Tract 332.02, Bronx County, New York",63,56,14,16,0,12,25,39,0,12,0,12,0,12,24,38
1400000US36005033400,"Census Tract 334, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005033500,"Census Tract 335, Bronx County, New York",92,55,16,23,0,12,32,33,5,9,23,27,0,12,16,26
1400000US36005033600,"Census Tract 336, Bronx County, New York",45,51,0,17,0,17,0,17,0,17,0,17,0,17,45,51
1400000US36005033700,"Census Tract 337, Bronx County, New York",107,56,0,12,0,12,0,12,22,26,0,12,0,12,85,49
1400000US36005033800,"Census Tract 338, Bronx County, New York",65,50,16,25,0,12,16,25,0,12,0,12,0,12,33,41
1400000US36005034000,"Census Tract 340, Bronx County, New York",69,57,40,40,23,37,0,17,0,17,0,17,0,17,6,12
1400000US36005034200,"Census Tract 342, Bronx County, New York",20,23,9,16,0,12,11,17,0,12,0,12,0,12,0,12
1400000US36005034300,"Census Tract 343, Bronx County, New York",53,40,0,12,0,12,16,25,0,12,32,34,0,12,5,8
1400000US36005034400,"Census Tract 344, Bronx County, New York",24,26,12,19,0,12,0,12,0,12,0,12,0,12,12,20
1400000US36005034500,"Census Tract 345, Bronx County, New York",199,112,97,78,50,55,0,12,0,12,27,44,0,12,25,41
1400000US36005034800,"Census Tract 348, Bronx County, New York",140,114,67,77,0,17,0,17,0,17,0,17,0,17,73,84
1400000US36005035000,"Census Tract 350, Bronx County, New York",64,44,11,19,0,12,13,20,0,12,0,12,0,12,40,36
1400000US36005035100,"Census Tract 351, Bronx County, New York",34,45,0,12,0,12,0,12,0,12,7,11,0,12,27,43
1400000US36005035600,"Census Tract 356, Bronx County, New York",20,21,0,12,0,12,0,12,0,12,0,12,0,12,20,21
1400000US36005035800,"Census Tract 358, Bronx County, New York",108,86,31,51,28,46,26,41,0,17,0,17,0,17,23,36
1400000US36005035900,"Census Tract 359, Bronx County, New York",26,24,26,24,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005036000,"Census Tract 360, Bronx County, New York",45,35,0,12,0,12,19,24,0,12,0,12,0,12,26,25
1400000US36005036100,"Census Tract 361, Bronx County, New York",78,89,40,66,0,17,0,17,0,17,0,17,0,17,38,62
1400000US36005036300,"Census Tract 363, Bronx County, New York",75,72,17,34,0,17,0,17,30,47,0,17,0,17,28,46
1400000US36005036400,"Census Tract 364, Bronx County, New York",113,47,12,19,17,19,10,15,9,14,0,12,0,12,65,32
1400000US36005036501,"Census Tract 365.01, Bronx County, New York",35,40,0,12,17,27,0,12,0,12,0,12,0,12,18,30
1400000US36005036502,"Census Tract 365.02, Bronx County, New York",62,35,7,12,0,12,0,12,14,22,0,12,0,12,41,28
1400000US36005036700,"Census Tract 367, Bronx County, New York",56,32,13,14,23,22,10,15,0,12,0,12,0,12,10,16
1400000US36005036800,"Census Tract 368, Bronx County, New York",27,30,14,22,0,12,0,12,0,12,0,12,0,12,13,20
1400000US36005036901,"Census Tract 369.01, Bronx County, New York",22,25,12,20,0,12,0,12,0,12,0,12,0,12,10,15
1400000US36005036902,"Census Tract 369.02, Bronx County, New York",71,37,10,15,0,12,8,13,0,12,0,12,0,12,53,31
1400000US36005037000,"Census Tract 370, Bronx County, New York",62,36,0,12,0,12,9,15,0,12,8,14,0,12,45,30
1400000US36005037100,"Census Tract 371, Bronx County, New York",89,68,24,38,0,12,0,12,0,12,0,12,0,12,65,58
1400000US36005037200,"Census Tract 372, Bronx County, New York",66,36,26,23,9,14,8,13,0,12,0,12,0,12,23,21
1400000US36005037300,"Census Tract 373, Bronx County, New York",179,102,59,54,0,17,7,14,0,17,15,23,0,17,98,80
1400000US36005037400,"Census Tract 374, Bronx County, New York",78,72,26,44,0,12,0,12,0,12,0,12,0,12,52,56
1400000US36005037504,"Census Tract 375.04, Bronx County, New York",64,46,50,46,0,12,0,12,0,12,0,12,0,12,14,23
1400000US36005037600,"Census Tract 376, Bronx County, New York",53,40,16,18,9,15,0,12,0,12,0,12,0,12,28,29
1400000US36005037800,"Census Tract 378, Bronx County, New York",86,69,37,45,0,12,0,12,0,12,0,12,0,12,49,55
1400000US36005037900,"Census Tract 379, Bronx County, New York",126,67,35,41,0,17,0,17,0,17,9,13,0,17,82,58
1400000US36005038000,"Census Tract 380, Bronx County, New York",117,61,31,35,0,17,21,31,0,17,20,30,14,24,31,37
1400000US36005038100,"Census Tract 381, Bronx County, New York",26,42,0,17,0,17,26,42,0,17,0,17,0,17,0,17
1400000US36005038200,"Census Tract 382, Bronx County, New York",39,24,0,12,0,12,0,12,0,12,8,13,0,12,31,24
1400000US36005038301,"Census Tract 383.01, Bronx County, New York",82,53,40,37,0,12,0,12,0,12,0,12,0,12,42,38
1400000US36005038302,"Census Tract 383.02, Bronx County, New York",90,62,52,45,0,17,0,17,0,17,0,17,0,17,38,44
1400000US36005038500,"Census Tract 385, Bronx County, New York",155,73,69,55,0,12,29,24,0,12,0,12,0,12,57,46
1400000US36005038600,"Census Tract 386, Bronx County, New York",140,123,0,17,46,76,0,17,0,17,47,74,0,17,47,73
1400000US36005038700,"Census Tract 387, Bronx County, New York",122,78,109,71,0,12,0,12,0,12,0,12,0,12,13,21
1400000US36005038800,"Census Tract 388, Bronx County, New York",79,41,45,37,12,19,10,16,0,12,0,12,0,12,12,19
1400000US36005038900,"Census Tract 389, Bronx County, New York",184,79,92,56,0,17,0,17,0,17,0,17,0,17,92,59
1400000US36005039000,"Census Tract 390, Bronx County, New York",105,74,32,37,0,12,19,30,0,12,0,12,0,12,54,49
1400000US36005039100,"Census Tract 391, Bronx County, New York",183,119,30,49,0,17,31,50,0,17,62,70,0,17,60,67
1400000US36005039200,"Census Tract 392, Bronx County, New York",20,22,0,12,11,17,0,12,0,12,0,12,0,12,9,14
1400000US36005039300,"Census Tract 393, Bronx County, New York",121,85,48,54,0,17,0,17,26,41,0,17,0,17,47,54
1400000US36005039400,"Census Tract 394, Bronx County, New York",33,44,16,27,17,25,0,17,0,17,0,17,0,17,0,17
1400000US36005039500,"Census Tract 395, Bronx County, New York",139,70,70,55,0,12,0,12,0,12,0,12,0,12,69,47
1400000US36005039600,"Census Tract 396, Bronx County, New York",136,64,17,28,0,12,17,27,16,27,0,12,0,12,86,61
1400000US36005039700,"Census Tract 397, Bronx County, New York",24,26,11,17,0,12,13,20,0,12,0,12,0,12,0,12
1400000US36005039800,"Census Tract 398, Bronx County, New York",76,52,16,25,0,12,0,12,0,12,15,25,0,12,45,39
1400000US36005039901,"Census Tract 399.01, Bronx County, New York",63,48,29,26,0,17,0,17,0,17,0,17,0,17,34,40
1400000US36005039902,"Census Tract 399.02, Bronx County, New York",31,34,15,23,0,17,0,17,0,17,0,17,0,17,16,26
1400000US36005040100,"Census Tract 401, Bronx County, New York",42,43,30,41,0,12,0,12,0,12,0,12,0,12,12,18
1400000US36005040302,"Census Tract 403.02, Bronx County, New York",28,31,28,31,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005040303,"Census Tract 403.03, Bronx County, New York",59,42,26,29,0,17,0,17,0,17,17,27,0,17,16,25
1400000US36005040304,"Census Tract 403.04, Bronx County, New York",77,60,44,36,0,12,0,12,0,12,0,12,0,12,33,38
1400000US36005040400,"Census Tract 404, Bronx County, New York",63,49,33,37,0,12,0,12,0,12,16,26,0,12,14,23
1400000US36005040501,"Census Tract 405.01, Bronx County, New York",105,74,59,55,0,12,0,12,0,12,0,12,0,12,46,50
1400000US36005040502,"Census Tract 405.02, Bronx County, New York",162,125,0,17,60,73,0,17,0,17,0,17,0,17,102,97
1400000US36005040600,"Census Tract 406, Bronx County, New York",128,63,62,51,0,12,0,12,17,28,0,12,0,12,49,45
1400000US36005040701,"Census Tract 407.01, Bronx County, New York",40,36,40,36,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005040702,"Census Tract 407.02, Bronx County, New York",138,102,71,80,0,17,31,47,0,17,0,17,0,17,36,58
1400000US36005040800,"Census Tract 408, Bronx County, New York",80,55,31,35,16,25,0,12,0,12,0,12,0,12,33,37
1400000US36005040900,"Census Tract 409, Bronx County, New York",57,56,24,38,0,12,0,12,25,39,0,12,0,12,8,12
1400000US36005041100,"Census Tract 411, Bronx County, New York",119,67,46,43,0,12,8,12,21,31,0,12,0,12,44,49
1400000US36005041300,"Census Tract 413, Bronx County, New York",201,114,104,84,51,57,0,17,0,17,0,17,0,17,46,58
1400000US36005041400,"Census Tract 414, Bronx County, New York",93,63,17,27,18,29,0,17,0,17,0,17,0,17,58,50
1400000US36005041500,"Census Tract 415, Bronx County, New York",120,73,92,75,9,15,0,17,19,29,0,17,0,17,0,17
1400000US36005041800,"Census Tract 418, Bronx County, New York",19,30,19,30,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36005041900,"Census Tract 419, Bronx County, New York",169,122,119,115,0,17,0,17,0,17,0,17,0,17,50,62
1400000US36005042000,"Census Tract 420, Bronx County, New York",49,47,16,27,16,27,0,12,0,12,0,12,0,12,17,27
1400000US36005042100,"Census Tract 421, Bronx County, New York",151,102,70,66,30,53,0,17,25,40,0,17,0,17,26,41
1400000US36005042200,"Census Tract 422, Bronx County, New York",131,81,92,74,19,30,0,12,20,32,0,12,0,12,0,12
1400000US36005042300,"Census Tract 423, Bronx County, New York",98,60,83,55,0,12,0,12,15,24,0,12,0,12,0,12
1400000US36005042400,"Census Tract 424, Bronx County, New York",50,34,2,8,0,12,21,18,0,12,0,12,0,12,27,27
1400000US36005042500,"Census Tract 425, Bronx County, New York",145,101,32,53,0,17,0,17,0,17,0,17,0,17,113,104
1400000US36005042600,"Census Tract 426, Bronx County, New York",174,117,62,71,0,17,54,64,0,17,0,17,0,17,58,66
1400000US36005042800,"Census Tract 428, Bronx County, New York",39,32,13,20,0,12,10,16,5,11,0,12,0,12,11,17
